https://www.CryptoDataDownload.com
Unix,Date,Symbol,Open,High,Low,Close,Volume XRP,Volume EUR,tradecount
1679356800000,2023-03-21,XRPEUR,0.3506,0.4609,0.3506,0.4395,22792325.0,9385883.6987,26154
1679270400000,2023-03-20,XRPEUR,0.3651,0.3697,0.3487,0.3511,5350884.0,1915550.4107,7335
1679184000000,2023-03-19,XRPEUR,0.3525,0.3766,0.3522,0.3648,7924386.0,2911563.1635,9051
1679097600000,2023-03-18,XRPEUR,0.3576,0.3675,0.3487,0.3522,5461557.0,1958695.7472,6770
1679011200000,2023-03-17,XRPEUR,0.3451,0.3617,0.3427,0.3577,5646421.0,1988667.8872,6734
1678924800000,2023-03-16,XRPEUR,0.3402,0.3474,0.3371,0.3454,5366264.0,1841085.4005,5856
1678838400000,2023-03-15,XRPEUR,0.3469,0.351,0.3383,0.34,9361970.0,3230378.1176,9016
1678752000000,2023-03-14,XRPEUR,0.3459,0.3609,0.3409,0.3474,12872034.0,4490402.9048,12154
1678665600000,2023-03-13,XRPEUR,0.3491,0.3562,0.3331,0.3459,10623640.0,3654450.8683,10953
1678579200000,2023-03-12,XRPEUR,0.339,0.3491,0.3246,0.349,8212390.0,2756568.6723,8851
1678492800000,2023-03-11,XRPEUR,0.3488,0.3549,0.335,0.3391,11388300.0,3915645.6341,10472
1678406400000,2023-03-10,XRPEUR,0.3523,0.3556,0.34,0.3491,8986802.0,3130654.3442,9883
1678320000000,2023-03-09,XRPEUR,0.3694,0.3766,0.3453,0.3526,7741037.0,2822542.084,9395
1678233600000,2023-03-08,XRPEUR,0.3613,0.3812,0.3539,0.3698,8217781.0,3040720.765,9608
1678147200000,2023-03-07,XRPEUR,0.347,0.3654,0.3445,0.3613,4943087.0,1751488.5775,6990
1678060800000,2023-03-06,XRPEUR,0.3469,0.3522,0.3387,0.3471,3554034.0,1226321.9244,5377
1677974400000,2023-03-05,XRPEUR,0.3544,0.3577,0.3463,0.3475,1680086.0,590414.4724,2967
1677888000000,2023-03-04,XRPEUR,0.3584,0.3607,0.3493,0.3547,2141954.0,762298.6436,3747
1677801600000,2023-03-03,XRPEUR,0.3575,0.3611,0.339,0.3583,7184771.0,2505468.0565,7546
1677715200000,2023-03-02,XRPEUR,0.3618,0.3626,0.3548,0.3575,2642324.0,946447.178,4329
1677628800000,2023-03-01,XRPEUR,0.3597,0.3642,0.3556,0.3619,2697672.0,973294.5162,4953
1677542400000,2023-02-28,XRPEUR,0.3589,0.3651,0.3524,0.3596,3880739.0,1390740.7989,5885
1677456000000,2023-02-27,XRPEUR,0.3587,0.3602,0.352,0.359,5261383.0,1878127.0785,7188
1677369600000,2023-02-26,XRPEUR,0.3588,0.3615,0.3558,0.3586,2411967.0,864583.8761,3769
1677283200000,2023-02-25,XRPEUR,0.3592,0.3603,0.3508,0.3589,2937773.0,1049820.3335,4695
1677196800000,2023-02-24,XRPEUR,0.3667,0.3694,0.3538,0.3593,2915227.0,1053997.4563,5607
1677110400000,2023-02-23,XRPEUR,0.3729,0.3749,0.3646,0.3669,2507379.0,927329.2064,5852
1677024000000,2023-02-22,XRPEUR,0.3681,0.3739,0.3596,0.3727,2786395.0,1022823.2363,9020
1676937600000,2023-02-21,XRPEUR,0.373,0.3767,0.3637,0.3682,2933546.0,1082664.6762,8108
1676851200000,2023-02-20,XRPEUR,0.3618,0.3826,0.3531,0.3733,4847489.0,1798317.5547,10449
1676764800000,2023-02-19,XRPEUR,0.3688,0.3721,0.3606,0.3618,2540415.0,931030.0759,6076
1676678400000,2023-02-18,XRPEUR,0.3698,0.3718,0.3661,0.369,1611976.0,594497.9222,4273
1676592000000,2023-02-17,XRPEUR,0.3602,0.3749,0.3573,0.3698,2838402.0,1039393.2418,7237
1676505600000,2023-02-16,XRPEUR,0.3751,0.378,0.3603,0.3603,4676657.0,1739275.0907,8600
1676419200000,2023-02-15,XRPEUR,0.3558,0.3761,0.3508,0.3748,2834036.0,1031716.9099,6275
1676332800000,2023-02-14,XRPEUR,0.3456,0.3577,0.3404,0.356,4480785.0,1553081.7707,6067
1676246400000,2023-02-13,XRPEUR,0.351,0.3546,0.3383,0.3455,6218206.0,2145251.0778,8580
1676160000000,2023-02-12,XRPEUR,0.3592,0.3606,0.3486,0.3511,2574164.0,916719.885,3635
1676073600000,2023-02-11,XRPEUR,0.3579,0.3598,0.356,0.3591,1635027.0,585349.7421,3598
1675987200000,2023-02-10,XRPEUR,0.3558,0.3619,0.353,0.3581,3515091.0,1260183.3502,5984
1675900800000,2023-02-09,XRPEUR,0.3711,0.3795,0.3475,0.3558,8253483.0,3022154.6522,10141
1675814400000,2023-02-08,XRPEUR,0.3762,0.3783,0.3675,0.3712,2441790.0,909119.0897,3772
1675728000000,2023-02-07,XRPEUR,0.3655,0.3776,0.3634,0.3763,2841856.0,1053013.8418,4442
1675641600000,2023-02-06,XRPEUR,0.3696,0.3764,0.365,0.3655,2848564.0,1054640.7805,4612
1675555200000,2023-02-05,XRPEUR,0.3804,0.3814,0.3662,0.3695,3057215.0,1139354.4519,4642
1675468800000,2023-02-04,XRPEUR,0.3811,0.3888,0.3777,0.3804,1781320.0,680703.0794,3222
1675382400000,2023-02-03,XRPEUR,0.3761,0.3823,0.373,0.3813,2345344.0,884588.3216,4291
1675296000000,2023-02-02,XRPEUR,0.3755,0.3839,0.3721,0.3761,2905103.0,1096886.9585,5306
1675209600000,2023-02-01,XRPEUR,0.3737,0.3782,0.3633,0.3753,4704456.0,1743073.2024,6795
1675123200000,2023-01-31,XRPEUR,0.3629,0.3788,0.3581,0.3737,3157364.0,1167843.399,5354
1675036800000,2023-01-30,XRPEUR,0.3805,0.3883,0.3568,0.363,7401529.0,2742262.2066,8975
1674950400000,2023-01-29,XRPEUR,0.3754,0.384,0.3743,0.3804,4006537.0,1521069.8456,4246
1674864000000,2023-01-28,XRPEUR,0.3801,0.3837,0.3735,0.3755,2537819.0,956991.1991,3211
1674777600000,2023-01-27,XRPEUR,0.3757,0.3806,0.3667,0.3803,3563949.0,1331189.5992,4767
1674691200000,2023-01-26,XRPEUR,0.382,0.3827,0.3734,0.3759,4410666.0,1666082.0398,5938
1674604800000,2023-01-25,XRPEUR,0.3748,0.389,0.3635,0.3819,4724971.0,1769330.3633,7126
1674518400000,2023-01-24,XRPEUR,0.3896,0.3965,0.3706,0.375,4787305.0,1843592.4197,6811
1674432000000,2023-01-23,XRPEUR,0.3687,0.3987,0.3679,0.39,8606317.0,3342956.6932,11663
1674345600000,2023-01-22,XRPEUR,0.3714,0.3797,0.3652,0.3683,2755130.0,1023997.7943,3870
1674259200000,2023-01-21,XRPEUR,0.3799,0.3837,0.3663,0.3717,4001619.0,1505961.382,5605
1674172800000,2023-01-20,XRPEUR,0.363,0.3815,0.3564,0.3804,3072391.0,1131891.7462,4912
1674086400000,2023-01-19,XRPEUR,0.3502,0.3665,0.3491,0.3628,3174903.0,1140375.7317,5539
1674000000000,2023-01-18,XRPEUR,0.3588,0.3646,0.339,0.3506,7700548.0,2726350.5413,10850
1673913600000,2023-01-17,XRPEUR,0.3563,0.3697,0.3504,0.3588,3457178.0,1241578.5022,6317
1673827200000,2023-01-16,XRPEUR,0.3551,0.3742,0.3493,0.3565,8201760.0,2960159.1616,9450
1673740800000,2023-01-15,XRPEUR,0.365,0.3662,0.3499,0.3553,4873519.0,1734887.5533,6082
1673654400000,2023-01-14,XRPEUR,0.3565,0.3773,0.3478,0.3649,12078567.0,4398435.1613,13501
1673568000000,2023-01-13,XRPEUR,0.3453,0.3574,0.341,0.3566,3344066.0,1163288.3453,4822
1673481600000,2023-01-12,XRPEUR,0.3462,0.3541,0.336,0.3454,4127013.0,1421751.7605,6289
1673395200000,2023-01-11,XRPEUR,0.3269,0.3517,0.3242,0.3463,5895986.0,2007466.4465,8208
1673308800000,2023-01-10,XRPEUR,0.3254,0.3298,0.3203,0.3269,2192052.0,714476.8104,4359
1673222400000,2023-01-09,XRPEUR,0.3239,0.3327,0.3206,0.3251,5338096.0,1750668.6392,7421
1673136000000,2023-01-08,XRPEUR,0.3234,0.3253,0.316,0.3236,3717251.0,1189764.2751,3955
1673049600000,2023-01-07,XRPEUR,0.3236,0.3248,0.3208,0.3234,1821783.0,588258.7869,2731
1672963200000,2023-01-06,XRPEUR,0.3213,0.325,0.3146,0.3235,2840126.0,907279.2062,4251
1672876800000,2023-01-05,XRPEUR,0.3276,0.3286,0.3171,0.321,2525479.0,815698.7814,3895
1672790400000,2023-01-04,XRPEUR,0.3258,0.335,0.3239,0.3277,3804276.0,1248575.8861,5076
1672704000000,2023-01-03,XRPEUR,0.3253,0.3293,0.3196,0.3257,3758414.0,1224039.8064,5256
1672617600000,2023-01-02,XRPEUR,0.3153,0.333,0.2793,0.3254,11437314.0,3572322.6204,11781
1672531200000,2023-01-01,XRPEUR,0.3162,0.3169,0.3128,0.3152,1819921.0,572489.3828,2519
1672444800000,2022-12-31,XRPEUR,0.3221,0.3221,0.3157,0.3158,1978114.0,631963.486,2848
1672358400000,2022-12-30,XRPEUR,0.321,0.3234,0.3132,0.3224,3879175.0,1233344.6044,4913
1672272000000,2022-12-29,XRPEUR,0.3344,0.3362,0.3155,0.3208,6137843.0,1990358.5367,6599
1672185600000,2022-12-28,XRPEUR,0.3456,0.3466,0.3331,0.3343,4545765.0,1534711.9521,5951
1672099200000,2022-12-27,XRPEUR,0.3426,0.3497,0.3362,0.3455,4149197.0,1431765.1345,6122
1672012800000,2022-12-26,XRPEUR,0.3253,0.3466,0.325,0.3428,3036472.0,1020792.4316,4653
1671926400000,2022-12-25,XRPEUR,0.3308,0.3308,0.3237,0.3254,1731149.0,565283.5307,2417
1671840000000,2022-12-24,XRPEUR,0.3338,0.3338,0.3304,0.3309,1089801.0,361094.0445,2080
1671753600000,2022-12-23,XRPEUR,0.3293,0.3344,0.3272,0.3338,3154823.0,1041947.6672,4592
1671667200000,2022-12-22,XRPEUR,0.3252,0.3305,0.3211,0.3293,3509337.0,1141243.3346,4621
1671580800000,2022-12-21,XRPEUR,0.328,0.3297,0.3179,0.3249,4160571.0,1343324.2902,5334
1671494400000,2022-12-20,XRPEUR,0.3195,0.3325,0.3166,0.3278,6681950.0,2166211.4614,7345
1671408000000,2022-12-19,XRPEUR,0.331,0.3331,0.313,0.3192,5237173.0,1678617.224,6814
1671321600000,2022-12-18,XRPEUR,0.3352,0.3361,0.3282,0.3305,1647229.0,546755.753,2443
1671235200000,2022-12-17,XRPEUR,0.3318,0.3376,0.3279,0.3352,4940410.0,1647388.0228,6543
1671148800000,2022-12-16,XRPEUR,0.3551,0.3565,0.3252,0.3319,8663038.0,2961570.4066,12132
1671062400000,2022-12-15,XRPEUR,0.3608,0.3623,0.3491,0.3552,5888038.0,2100122.0187,6274
1670976000000,2022-12-14,XRPEUR,0.3717,0.3722,0.3551,0.3607,5600439.0,2040101.58,7037
1670889600000,2022-12-13,XRPEUR,0.3675,0.397,0.3594,0.372,6847018.0,2520327.4309,7577
1670803200000,2022-12-12,XRPEUR,0.3622,0.3698,0.3528,0.3675,3578222.0,1283240.078,4887
1670716800000,2022-12-11,XRPEUR,0.3667,0.3688,0.3593,0.3622,1724756.0,629487.0451,2654
1670630400000,2022-12-10,XRPEUR,0.3694,0.3696,0.3659,0.3667,1307458.0,481104.2813,2073
1670544000000,2022-12-09,XRPEUR,0.3738,0.3743,0.3658,0.3693,2325153.0,858498.7139,3111
1670457600000,2022-12-08,XRPEUR,0.3649,0.3754,0.3647,0.3736,2435204.0,899082.3148,4372
1670371200000,2022-12-07,XRPEUR,0.3742,0.3752,0.3577,0.3649,2515409.0,914178.4975,4518
1670284800000,2022-12-06,XRPEUR,0.3709,0.3751,0.3632,0.3742,2731726.0,1004866.4072,4649
1670198400000,2022-12-05,XRPEUR,0.3701,0.3744,0.3625,0.3711,5213166.0,1932594.6509,6337
1670112000000,2022-12-04,XRPEUR,0.368,0.3735,0.3666,0.37,3416297.0,1264530.5325,4477
1670025600000,2022-12-03,XRPEUR,0.376,0.377,0.3662,0.3679,4631336.0,1724002.508,5551
1669939200000,2022-12-02,XRPEUR,0.3772,0.3783,0.3649,0.3761,4731615.0,1754868.4777,6639
1669852800000,2022-12-01,XRPEUR,0.3912,0.3926,0.3751,0.3772,3833124.0,1463993.9755,5364
1669766400000,2022-11-30,XRPEUR,0.3856,0.3961,0.3807,0.3916,6023914.0,2343287.1672,9119
1669680000000,2022-11-29,XRPEUR,0.3757,0.3911,0.3693,0.3857,6449447.0,2447599.7718,8897
1669593600000,2022-11-28,XRPEUR,0.3818,0.3843,0.3567,0.3761,9748517.0,3586152.5247,12233
1669507200000,2022-11-27,XRPEUR,0.3804,0.3934,0.3796,0.382,4442079.0,1717341.8874,6206
1669420800000,2022-11-26,XRPEUR,0.3917,0.3983,0.3775,0.3804,4228805.0,1637306.2804,6364
1669334400000,2022-11-25,XRPEUR,0.3857,0.4025,0.3736,0.3918,7016269.0,2734790.1038,9935
1669248000000,2022-11-24,XRPEUR,0.366,0.3888,0.3597,0.3867,6286477.0,2363277.5237,8572
1669161600000,2022-11-23,XRPEUR,0.3643,0.3692,0.3567,0.3659,6821248.0,2479238.8254,8658
1669075200000,2022-11-22,XRPEUR,0.3554,0.3669,0.3421,0.3643,8835486.0,3140268.3343,11312
1668988800000,2022-11-21,XRPEUR,0.3498,0.3599,0.3354,0.3554,10266274.0,3551138.8189,12461
1668902400000,2022-11-20,XRPEUR,0.371,0.383,0.3465,0.3491,6851851.0,2507137.2353,8731
1668816000000,2022-11-19,XRPEUR,0.3705,0.3753,0.3631,0.3712,4138020.0,1523892.9282,4867
1668729600000,2022-11-18,XRPEUR,0.3684,0.3739,0.3616,0.3706,4926516.0,1814504.2928,6217
1668643200000,2022-11-17,XRPEUR,0.3608,0.3731,0.3569,0.3685,9876792.0,3599708.9915,10631
1668556800000,2022-11-16,XRPEUR,0.3753,0.3769,0.3476,0.3608,9249187.0,3342329.8954,10646
1668470400000,2022-11-15,XRPEUR,0.3656,0.3828,0.3549,0.3751,13813789.0,5105712.6621,16689
1668384000000,2022-11-14,XRPEUR,0.3304,0.3672,0.3113,0.3656,21320661.0,7195046.4315,27288
1668297600000,2022-11-13,XRPEUR,0.3535,0.3592,0.3228,0.3305,8301022.0,2811941.7248,11450
1668211200000,2022-11-12,XRPEUR,0.3728,0.3728,0.3491,0.3537,5765282.0,2062907.076,8306
1668124800000,2022-11-11,XRPEUR,0.3875,0.403,0.355,0.373,15549708.0,5784065.3093,19632
1668038400000,2022-11-10,XRPEUR,0.3341,0.3956,0.3318,0.3878,25874279.0,9506889.7296,33554
1667952000000,2022-11-09,XRPEUR,0.4045,0.4092,0.3193,0.3335,23845254.0,8760339.9788,28726
1667865600000,2022-11-08,XRPEUR,0.4644,0.4665,0.35,0.4047,22535640.0,9520679.1749,27610
1667779200000,2022-11-07,XRPEUR,0.4752,0.4805,0.4585,0.4644,4924522.0,2321980.0787,8310
1667692800000,2022-11-06,XRPEUR,0.4956,0.4973,0.4725,0.4756,3553683.0,1736006.2536,7438
1667606400000,2022-11-05,XRPEUR,0.5095,0.5126,0.4918,0.496,4191460.0,2099301.5045,8074
1667520000000,2022-11-04,XRPEUR,0.4668,0.5194,0.4645,0.5091,13844854.0,6907584.8404,19410
1667433600000,2022-11-03,XRPEUR,0.4586,0.4723,0.4577,0.4668,3843744.0,1792940.8171,6188
1667347200000,2022-11-02,XRPEUR,0.4697,0.4714,0.4536,0.4586,5992923.0,2774644.1101,9841
1667260800000,2022-11-01,XRPEUR,0.4695,0.473,0.4576,0.4696,4690479.0,2183297.9266,7679
1667174400000,2022-10-31,XRPEUR,0.4603,0.473,0.4506,0.4696,6423429.0,2959439.7661,9838
1667088000000,2022-10-30,XRPEUR,0.4717,0.4748,0.4563,0.4602,3274991.0,1521918.609,5724
1667001600000,2022-10-29,XRPEUR,0.4762,0.4855,0.4677,0.4716,4763139.0,2263450.9136,9554
1666915200000,2022-10-28,XRPEUR,0.4633,0.4777,0.4591,0.4767,5405414.0,2520021.9156,8891
1666828800000,2022-10-27,XRPEUR,0.4647,0.4799,0.4602,0.4632,8120064.0,3816283.6034,12257
1666742400000,2022-10-26,XRPEUR,0.4626,0.4697,0.4582,0.4647,5925738.0,2744797.3135,8925
1666656000000,2022-10-25,XRPEUR,0.4581,0.4741,0.4487,0.4624,7431744.0,3419543.829,11165
1666569600000,2022-10-24,XRPEUR,0.4752,0.48,0.4535,0.4581,4929229.0,2286888.8794,8140
1666483200000,2022-10-23,XRPEUR,0.472,0.4807,0.4581,0.4754,4899621.0,2294953.6897,7671
1666396800000,2022-10-22,XRPEUR,0.4686,0.4774,0.4628,0.4722,3978188.0,1870193.4772,6531
1666310400000,2022-10-21,XRPEUR,0.4568,0.4685,0.4467,0.4681,6494473.0,2961528.1506,11666
1666224000000,2022-10-20,XRPEUR,0.4615,0.4749,0.4324,0.4567,10038502.0,4606566.5996,16039
1666137600000,2022-10-19,XRPEUR,0.4727,0.4755,0.458,0.4614,4791404.0,2239121.9875,7968
1666051200000,2022-10-18,XRPEUR,0.4885,0.495,0.464,0.4726,7180685.0,3430000.4771,10128
1665964800000,2022-10-17,XRPEUR,0.4891,0.493,0.4749,0.4882,6597730.0,3192292.1199,10026
1665878400000,2022-10-16,XRPEUR,0.4964,0.502,0.4816,0.4892,5195915.0,2559687.4614,7430
1665792000000,2022-10-15,XRPEUR,0.503,0.5044,0.4921,0.4962,3093336.0,1542520.1629,5113
1665705600000,2022-10-14,XRPEUR,0.4907,0.5243,0.4896,0.5026,7878622.0,4019343.8461,12230
1665619200000,2022-10-13,XRPEUR,0.5028,0.5045,0.4518,0.4908,16105780.0,7704329.2292,24987
1665532800000,2022-10-12,XRPEUR,0.5012,0.5118,0.4977,0.5028,5018285.0,2529071.7363,8019
1665446400000,2022-10-11,XRPEUR,0.5088,0.5145,0.4924,0.5012,9502373.0,4798907.1514,14792
1665360000000,2022-10-10,XRPEUR,0.5469,0.5521,0.5079,0.5091,8720547.0,4663207.4862,14219
1665273600000,2022-10-09,XRPEUR,0.5308,0.5634,0.5199,0.5469,7447549.0,4043458.9915,11440
1665187200000,2022-10-08,XRPEUR,0.5318,0.5434,0.525,0.5314,4715863.0,2520368.2535,8830
1665100800000,2022-10-07,XRPEUR,0.5036,0.5469,0.4919,0.5319,13108894.0,6786410.0726,20497
1665014400000,2022-10-06,XRPEUR,0.4933,0.5146,0.4928,0.504,8826041.0,4448583.7849,13578
1664928000000,2022-10-05,XRPEUR,0.4806,0.5078,0.4736,0.4933,15019848.0,7378908.3683,22122
1664841600000,2022-10-04,XRPEUR,0.4701,0.4878,0.4595,0.4806,12830098.0,6112430.5988,20809
1664755200000,2022-10-03,XRPEUR,0.4585,0.4778,0.4471,0.4702,10125362.0,4664788.7926,15900
1664668800000,2022-10-02,XRPEUR,0.4854,0.4885,0.4528,0.4583,10714973.0,5036894.6167,17081
1664582400000,2022-10-01,XRPEUR,0.4899,0.4969,0.4767,0.4854,7962780.0,3871003.8395,13329
1664496000000,2022-09-30,XRPEUR,0.4961,0.5096,0.4803,0.4899,17406528.0,8591782.3724,29847
1664409600000,2022-09-29,XRPEUR,0.4626,0.5189,0.4387,0.4961,20733028.0,9831759.8633,35030
1664323200000,2022-09-28,XRPEUR,0.4648,0.4692,0.437,0.4626,12640229.0,5691287.529,20425
1664236800000,2022-09-27,XRPEUR,0.4866,0.505,0.4546,0.4647,15576076.0,7486553.4081,25211
1664150400000,2022-09-26,XRPEUR,0.5082,0.5183,0.4747,0.4865,11333679.0,5570372.5277,20260
1664064000000,2022-09-25,XRPEUR,0.5029,0.5371,0.4908,0.5075,17002796.0,8743428.7653,25441
1663977600000,2022-09-24,XRPEUR,0.5226,0.5355,0.4864,0.503,17706658.0,9046980.8426,31022
1663891200000,2022-09-23,XRPEUR,0.4939,0.5686,0.4721,0.5222,43073511.0,22176569.0072,67585
1663804800000,2022-09-22,XRPEUR,0.4005,0.528,0.4004,0.4938,29633374.0,13702715.5524,42798
1663718400000,2022-09-21,XRPEUR,0.416,0.4386,0.38,0.4014,21385765.0,8739464.1236,28472
1663632000000,2022-09-20,XRPEUR,0.3839,0.4245,0.3696,0.4155,21201958.0,8490368.2659,26293
1663545600000,2022-09-19,XRPEUR,0.3573,0.3923,0.3405,0.3842,12759979.0,4634823.6376,16394
1663459200000,2022-09-18,XRPEUR,0.3762,0.3978,0.3552,0.3569,14813688.0,5646944.5566,19754
1663372800000,2022-09-17,XRPEUR,0.3552,0.3808,0.3462,0.3756,8724391.0,3198602.5557,11017
1663286400000,2022-09-16,XRPEUR,0.3271,0.3581,0.3221,0.3551,6142218.0,2079196.6783,8091
1663200000000,2022-09-15,XRPEUR,0.3428,0.3442,0.3252,0.3273,4585450.0,1529461.1994,8582
1663113600000,2022-09-14,XRPEUR,0.3334,0.3449,0.3326,0.3423,3049639.0,1030477.6916,4695
1663027200000,2022-09-13,XRPEUR,0.3554,0.3554,0.3323,0.3335,4728578.0,1622947.5527,7046
1662940800000,2022-09-12,XRPEUR,0.3524,0.3556,0.3446,0.3556,3542580.0,1239564.8285,5566
1662854400000,2022-09-11,XRPEUR,0.3555,0.3571,0.3457,0.3525,3239825.0,1143237.5664,4578
1662768000000,2022-09-10,XRPEUR,0.3547,0.3595,0.3493,0.3553,3865589.0,1367012.8827,6011
1662681600000,2022-09-09,XRPEUR,0.3396,0.3568,0.3384,0.3547,5591275.0,1945651.8592,7482
1662595200000,2022-09-08,XRPEUR,0.3373,0.3437,0.3292,0.3396,3733806.0,1250326.3099,5581
1662508800000,2022-09-07,XRPEUR,0.325,0.339,0.3167,0.3373,3440132.0,1126124.779,5196
1662422400000,2022-09-06,XRPEUR,0.3349,0.3444,0.3217,0.3249,5279783.0,1765227.3928,7639
1662336000000,2022-09-05,XRPEUR,0.3344,0.3358,0.3249,0.3348,2562059.0,846755.0678,3756
1662249600000,2022-09-04,XRPEUR,0.3316,0.3345,0.3296,0.3344,1323431.0,439983.1348,2280
1662163200000,2022-09-03,XRPEUR,0.3334,0.3363,0.3285,0.3314,1634436.0,542001.7216,2608
1662076800000,2022-09-02,XRPEUR,0.3347,0.3361,0.3273,0.3333,2461331.0,814790.2662,3838
1661990400000,2022-09-01,XRPEUR,0.3266,0.3348,0.3221,0.3344,2635701.0,861953.6662,4291
1661904000000,2022-08-31,XRPEUR,0.3264,0.3346,0.3218,0.3268,2603554.0,855994.1992,4537
1661817600000,2022-08-30,XRPEUR,0.3338,0.3359,0.32,0.326,3325802.0,1089632.1598,4916
1661731200000,2022-08-29,XRPEUR,0.3251,0.3342,0.3205,0.334,3494829.0,1140866.0004,5375
1661644800000,2022-08-28,XRPEUR,0.3367,0.3398,0.3239,0.3252,2836417.0,945089.1058,4242
1661558400000,2022-08-27,XRPEUR,0.3412,0.3467,0.3302,0.3365,3172384.0,1067630.1524,5125
1661472000000,2022-08-26,XRPEUR,0.3501,0.3717,0.334,0.3413,7056894.0,2476617.9011,10169
1661385600000,2022-08-25,XRPEUR,0.347,0.3532,0.3441,0.3507,2573034.0,896348.7378,4043
1661299200000,2022-08-24,XRPEUR,0.3486,0.3538,0.3405,0.347,2828262.0,981078.2128,4272
1661212800000,2022-08-23,XRPEUR,0.3461,0.3495,0.3355,0.3486,2771470.0,950705.1617,4215
1661126400000,2022-08-22,XRPEUR,0.3439,0.3472,0.3316,0.346,2471880.0,835520.2317,4097
1661040000000,2022-08-21,XRPEUR,0.3359,0.348,0.3347,0.3443,3495337.0,1195695.4065,5005
1660953600000,2022-08-20,XRPEUR,0.3333,0.3419,0.3313,0.3359,2910836.0,983134.3453,4398
1660867200000,2022-08-19,XRPEUR,0.3672,0.3675,0.3291,0.3333,8614719.0,2956687.5733,11533
1660780800000,2022-08-18,XRPEUR,0.3732,0.3763,0.3661,0.3674,2454099.0,910880.3686,4260
1660694400000,2022-08-17,XRPEUR,0.371,0.3866,0.3627,0.3731,6419070.0,2404056.2825,8500
1660608000000,2022-08-16,XRPEUR,0.3692,0.3731,0.3608,0.3711,2801187.0,1031662.0443,4514
1660521600000,2022-08-15,XRPEUR,0.3669,0.3758,0.3578,0.3693,4265833.0,1560007.9995,5368
1660435200000,2022-08-14,XRPEUR,0.3687,0.3828,0.3652,0.3666,3016943.0,1125784.1982,4391
1660348800000,2022-08-13,XRPEUR,0.3703,0.3772,0.3674,0.3688,2567779.0,953100.6441,3853
1660262400000,2022-08-12,XRPEUR,0.3694,0.371,0.3603,0.3703,3140721.0,1148148.1428,4348
1660176000000,2022-08-11,XRPEUR,0.371,0.3751,0.3658,0.3691,3771917.0,1395486.0083,5332
1660089600000,2022-08-10,XRPEUR,0.3604,0.3707,0.3513,0.3707,4230976.0,1532607.3957,5952
1660003200000,2022-08-09,XRPEUR,0.3723,0.3733,0.3534,0.3606,3959057.0,1433170.1261,5635
1659916800000,2022-08-08,XRPEUR,0.3662,0.377,0.3654,0.372,3932028.0,1465745.8137,5517
1659830400000,2022-08-07,XRPEUR,0.3649,0.3708,0.3619,0.3661,1853083.0,679798.6739,2980
1659744000000,2022-08-06,XRPEUR,0.3704,0.3712,0.364,0.3646,1954544.0,718614.6713,2964
1659657600000,2022-08-05,XRPEUR,0.3633,0.3704,0.3612,0.37,3475425.0,1272686.2706,5018
1659571200000,2022-08-04,XRPEUR,0.3639,0.3689,0.3567,0.3631,3467061.0,1256437.2257,5398
1659484800000,2022-08-03,XRPEUR,0.3661,0.3719,0.3573,0.3643,4398354.0,1608544.0156,6384
1659398400000,2022-08-02,XRPEUR,0.3698,0.3843,0.3576,0.3659,5672008.0,2078645.8146,7326
1659312000000,2022-08-01,XRPEUR,0.3717,0.3775,0.3625,0.3699,4258493.0,1572386.7034,5653
1659225600000,2022-07-31,XRPEUR,0.3799,0.3904,0.3707,0.372,5830579.0,2224902.4691,7895
1659139200000,2022-07-30,XRPEUR,0.36,0.4014,0.3555,0.3803,10554005.0,4048468.8501,13142
1659052800000,2022-07-29,XRPEUR,0.3669,0.372,0.353,0.3596,5740725.0,2083358.3733,8862
1658966400000,2022-07-28,XRPEUR,0.3523,0.376,0.3445,0.3668,4902652.0,1758885.4417,7357
1658880000000,2022-07-27,XRPEUR,0.3333,0.3523,0.326,0.3522,4090273.0,1387812.4931,5972
1658793600000,2022-07-26,XRPEUR,0.3292,0.3343,0.3211,0.3332,3145557.0,1025317.0636,4970
1658707200000,2022-07-25,XRPEUR,0.3517,0.3531,0.3283,0.3291,3529363.0,1196061.5083,5577
1658620800000,2022-07-24,XRPEUR,0.3523,0.3593,0.3489,0.3515,2105548.0,746660.2944,3812
1658534400000,2022-07-23,XRPEUR,0.3509,0.3558,0.3432,0.3522,2082340.0,727319.4192,3977
1658448000000,2022-07-22,XRPEUR,0.3589,0.3657,0.3471,0.3509,3221408.0,1148073.4274,5769
1658361600000,2022-07-21,XRPEUR,0.3566,0.3605,0.343,0.3586,3255276.0,1143056.9659,5519
1658275200000,2022-07-20,XRPEUR,0.3644,0.3723,0.3514,0.3566,5485639.0,1994343.7526,7738
1658188800000,2022-07-19,XRPEUR,0.3602,0.3688,0.3445,0.3649,6164771.0,2197944.6141,8354
1658102400000,2022-07-18,XRPEUR,0.3399,0.3643,0.3396,0.3604,8216763.0,2931844.9605,10688
1658016000000,2022-07-17,XRPEUR,0.3471,0.3581,0.3387,0.3397,6153824.0,2144323.0992,6928
1657929600000,2022-07-16,XRPEUR,0.3317,0.353,0.3286,0.3472,8865139.0,3032697.503,8592
1657843200000,2022-07-15,XRPEUR,0.3323,0.3478,0.3247,0.3315,8670603.0,2898375.0177,8352
1657756800000,2022-07-14,XRPEUR,0.3226,0.3328,0.3122,0.3324,5314178.0,1701292.0228,5858
